"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Differentiated Services Codepoint","Info"
"569936","119.427542","0.039522000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","244","","","802.11 Block Ack, Flags=........C"
"574070","120.114621","0.687079000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","246","","","802.11 Block Ack, Flags=........C"
"574615","120.181769","0.067148000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","248","","","802.11 Block Ack, Flags=........C"
"576301","120.450995","0.269226000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","250","","","802.11 Block Ack, Flags=........C"
"578020","120.746289","0.295294000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","251","","","802.11 Block Ack, Flags=........C"
"578147","120.760113","0.013824000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","253","","","802.11 Block Ack, Flags=........C"
"590758","122.816482","2.056369000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","254","","","802.11 Block Ack, Flags=........C"
"590799","122.818778","0.002296000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","255","","","802.11 Block Ack, Flags=........C"
"590843","122.821340","0.002562000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","256","","","802.11 Block Ack, Flags=........C"
"594506","123.471317","0.649977000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","257","","","802.11 Block Ack, Flags=........C"
"602843","124.872063","1.400746000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","258","","","802.11 Block Ack, Flags=........C"
"602894","124.877738","0.005675000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","259","","","802.11 Block Ack, Flags=........C"
"616794","128.036132","3.158394000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","262","","","802.11 Block Ack, Flags=........C"
"624366","129.361888","1.325756000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","263","","","802.11 Block Ack, Flags=........C"
"624370","129.362203","0.000315000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","264","","","802.11 Block Ack, Flags=........C"
"635971","131.464968","2.102765000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","265","","","802.11 Block Ack, Flags=........C"
"635972","131.465025","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","266","","","802.11 Block Ack, Flags=........C"
"636072","131.479924","0.014899000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","267","","","802.11 Block Ack, Flags=........C"
"636083","131.484055","0.004131000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","268","","","802.11 Block Ack, Flags=........C"
"636638","131.586400","0.102345000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","269","","","802.11 Block Ack, Flags=........C"
"636639","131.586456","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","270","","","802.11 Block Ack, Flags=........C"
"636891","131.625302","0.038846000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","272","","","802.11 Block Ack, Flags=........C"
"659418","135.799731","4.174429000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","273","","","802.11 Block Ack, Flags=........C"
"659509","135.815046","0.015315000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","276","","","802.11 Block Ack, Flags=........C"
"659529","135.816140","0.001094000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","277","","","802.11 Block Ack, Flags=........C"
"659690","135.856565","0.040425000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","278","","","802.11 Block Ack, Flags=........C"
"659691","135.856621","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","280","","","802.11 Block Ack, Flags=........C"
"663325","136.650578","0.793957000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","283","","","802.11 Block Ack, Flags=........C"
"664260","136.822629","0.172051000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","284","","","802.11 Block Ack, Flags=........C"
"664398","136.843336","0.020707000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","285","","","802.11 Block Ack, Flags=........C"
"664678","136.891152","0.047816000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","289","","","802.11 Block Ack, Flags=........C"
"664746","136.916491","0.025339000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","292","","","802.11 Block Ack, Flags=........C"
"664767","136.918613","0.002122000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","295","","","802.11 Block Ack, Flags=........C"
"664842","136.932853","0.014240000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","296","","","802.11 Block Ack, Flags=........C"
"677186","139.415085","2.482232000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","297","","","802.11 Block Ack, Flags=........C"
"679794","139.956280","0.541195000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","298","","","802.11 Block Ack, Flags=........C"
"679811","139.961832","0.005552000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","300","","","802.11 Block Ack, Flags=........C"
"680442","140.045549","0.083717000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","301","","","802.11 Block Ack, Flags=........C"
"680503","140.068168","0.022619000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","304","","","802.11 Block Ack, Flags=........C"
"680651","140.094045","0.025877000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","305","","","802.11 Block Ack, Flags=........C"
"681098","140.176892","0.082847000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","306","","","802.11 Block Ack, Flags=........C"
"681472","140.228414","0.051522000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","308","","","802.11 Block Ack, Flags=........C"
"681687","140.282666","0.054252000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","309","","","802.11 Block Ack, Flags=........C"
"682131","140.354086","0.071420000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","310","","","802.11 Block Ack, Flags=........C"
"682132","140.354267","0.000181000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","311","","","802.11 Block Ack, Flags=........C"
"683269","140.584726","0.230459000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","312","","","802.11 Block Ack, Flags=........C"
"683270","140.584782","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","313","","","802.11 Block Ack, Flags=........C"
"683533","140.630386","0.045604000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","315","","","802.11 Block Ack, Flags=........C"
"683923","140.698932","0.068546000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","316","","","802.11 Block Ack, Flags=........C"
"684643","140.826705","0.127773000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","317","","","802.11 Block Ack, Flags=........C"
"685642","140.981775","0.155070000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","318","","","802.11 Block Ack, Flags=........C"
"686258","141.083776","0.102001000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","319","","","802.11 Block Ack, Flags=........C"
"687915","141.346280","0.262504000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","321","","","802.11 Block Ack, Flags=........C"
"688099","141.384046","0.037766000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","322","","","802.11 Block Ack, Flags=........C"
"688361","141.431990","0.047944000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","323","","","802.11 Block Ack, Flags=........C"
"688796","141.506067","0.074077000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","324","","","802.11 Block Ack, Flags=........C"
"689596","141.659409","0.153342000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","325","","","802.11 Block Ack, Flags=........C"
"689791","141.679077","0.019668000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","326","","","802.11 Block Ack, Flags=........C"
"690069","141.732196","0.053119000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","328","","","802.11 Block Ack, Flags=........C"
"699817","143.432137","1.699941000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","329","","","802.11 Block Ack, Flags=........C"
"699818","143.432195","0.000058000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","330","","","802.11 Block Ack, Flags=........C"
"702403","143.907070","0.474875000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","331","","","802.11 Block Ack, Flags=........C"
"703549","144.113403","0.206333000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","332","","","802.11 Block Ack, Flags=........C"
"707265","144.737792","0.624389000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","333","","","802.11 Block Ack, Flags=........C"
"715524","146.198702","1.460910000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","336","","","802.11 Block Ack, Flags=........C"
"715529","146.199873","0.001171000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","338","","","802.11 Block Ack, Flags=........C"
"715662","146.217447","0.017574000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","339","","","802.11 Block Ack, Flags=........C"
"728260","148.449077","2.231630000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","341","","","802.11 Block Ack, Flags=........C"
"740665","150.685500","2.236423000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","343","","","802.11 Block Ack, Flags=........C"
"750398","152.768525","2.083025000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","344","","","802.11 Block Ack, Flags=........C"
"750399","152.768581","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","345","","","802.11 Block Ack, Flags=........C"
"750585","152.790953","0.022372000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","347","","","802.11 Block Ack, Flags=........C"
"750705","152.811406","0.020453000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","349","","","802.11 Block Ack, Flags=........C"
"750900","152.853563","0.042157000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","351","","","802.11 Block Ack, Flags=........C"
"759126","154.307983","1.454420000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","353","","","802.11 Block Ack, Flags=........C"
"759502","154.387492","0.079509000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","354","","","802.11 Block Ack, Flags=........C"
"764563","155.306993","0.919501000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","355","","","802.11 Block Ack, Flags=........C"
"764615","155.313452","0.006459000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","356","","","802.11 Block Ack, Flags=........C"
"764654","155.320440","0.006988000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","357","","","802.11 Block Ack, Flags=........C"
"764771","155.349348","0.028908000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","358","","","802.11 Block Ack, Flags=........C"
"779689","157.973715","2.624367000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","361","","","802.11 Block Ack, Flags=........C"
"779690","157.973772","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","361","","","802.11 Block Ack, Flags=........C"
"793618","160.602057","2.628285000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","362","","","802.11 Block Ack, Flags=........C"
"796577","161.152535","0.550478000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","363","","","802.11 Block Ack, Flags=........C"
"796622","161.168320","0.015785000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","364","","","802.11 Block Ack, Flags=........C"
"796694","161.180992","0.012672000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","365","","","802.11 Block Ack, Flags=........C"
"796769","161.193231","0.012239000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","366","","","802.11 Block Ack, Flags=........C"
"796865","161.208719","0.015488000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","369","","","802.11 Block Ack, Flags=........C"
"796941","161.232460","0.023741000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","370","","","802.11 Block Ack, Flags=........C"
"797454","161.320213","0.087753000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","371","","","802.11 Block Ack, Flags=........C"
"797561","161.334450","0.014237000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","372","","","802.11 Block Ack, Flags=........C"
"797772","161.358028","0.023578000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","373","","","802.11 Block Ack, Flags=........C"
"798242","161.430793","0.072765000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","374","","","802.11 Block Ack, Flags=........C"
"799018","161.535987","0.105194000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","375","","","802.11 Block Ack, Flags=........C"
"799019","161.536043","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","376","","","802.11 Block Ack, Flags=........C"
"799389","161.612922","0.076879000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","377","","","802.11 Block Ack, Flags=........C"
"799504","161.624173","0.011251000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","378","","","802.11 Block Ack, Flags=........C"
"799796","161.662927","0.038754000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","379","","","802.11 Block Ack, Flags=........C"
"799898","161.675951","0.013024000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","380","","","802.11 Block Ack, Flags=........C"
"800241","161.751398","0.075447000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","381","","","802.11 Block Ack, Flags=........C"
"800563","161.807844","0.056446000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","382","","","802.11 Block Ack, Flags=........C"
"801516","161.962276","0.154432000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","383","","","802.11 Block Ack, Flags=........C"
"801804","162.022644","0.060368000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","384","","","802.11 Block Ack, Flags=........C"
"803341","162.261566","0.238922000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","385","","","802.11 Block Ack, Flags=........C"
"803342","162.261622","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","386","","","802.11 Block Ack, Flags=........C"
"803570","162.301849","0.040227000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","387","","","802.11 Block Ack, Flags=........C"
"803871","162.348858","0.047009000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","388","","","802.11 Block Ack, Flags=........C"
"804500","162.446605","0.097747000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","390","","","802.11 Block Ack, Flags=........C"
"804961","162.509365","0.062760000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","392","","","802.11 Block Ack, Flags=........C"
"814879","164.209173","1.699808000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","394","","","802.11 Block Ack, Flags=........C"
"815080","164.242930","0.033757000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","395","","","802.11 Block Ack, Flags=........C"
"815386","164.282315","0.039385000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","396","","","802.11 Block Ack, Flags=........C"
"815387","164.282372","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","397","","","802.11 Block Ack, Flags=........C"
"815554","164.301403","0.019031000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","398","","","802.11 Block Ack, Flags=........C"
"815555","164.301458","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","399","","","802.11 Block Ack, Flags=........C"
"815557","164.301852","0.000394000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","400","","","802.11 Block Ack, Flags=........C"
"815558","164.301949","0.000097000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","401","","","802.11 Block Ack, Flags=........C"
"815652","164.334916","0.032967000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","402","","","802.11 Block Ack, Flags=........C"
"815653","164.335281","0.000365000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","403","","","802.11 Block Ack, Flags=........C"
"815655","164.336042","0.000761000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","404","","","802.11 Block Ack, Flags=........C"
"815656","164.336451","0.000409000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","405","","","802.11 Block Ack, Flags=........C"
"815706","164.347423","0.010972000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","406","","","802.11 Block Ack, Flags=........C"
"815903","164.365256","0.017833000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","408","","","802.11 Block Ack, Flags=........C"
"815904","164.365359","0.000103000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","409","","","802.11 Block Ack, Flags=........C"
"816240","164.412835","0.047476000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","411","","","802.11 Block Ack, Flags=........C"
"816248","164.424508","0.011673000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","416","","","802.11 Block Ack, Flags=........C"
"816327","164.461543","0.037035000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","419","","","802.11 Block Ack, Flags=........C"
"817058","164.574177","0.112634000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","420","","","802.11 Block Ack, Flags=........C"
"817202","164.592073","0.017896000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","421","","","802.11 Block Ack, Flags=........C"
"817369","164.611752","0.019679000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","422","","","802.11 Block Ack, Flags=........C"
"817395","164.618305","0.006553000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","423","","","802.11 Block Ack, Flags=........C"
"817398","164.618925","0.000620000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","424","","","802.11 Block Ack, Flags=........C"
"817399","164.618980","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","425","","","802.11 Block Ack, Flags=........C"
"817400","164.619099","0.000119000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","426","","","802.11 Block Ack, Flags=........C"
"817595","164.644428","0.025329000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","427","","","802.11 Block Ack, Flags=........C"
"817624","164.647479","0.003051000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","428","","","802.11 Block Ack, Flags=........C"
"817625","164.647534","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","429","","","802.11 Block Ack, Flags=........C"
"817845","164.679622","0.032088000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","430","","","802.11 Block Ack, Flags=........C"
"818328","164.761172","0.081550000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","431","","","802.11 Block Ack, Flags=........C"
"818667","164.818616","0.057444000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","432","","","802.11 Block Ack, Flags=........C"
"819110","164.880132","0.061516000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","433","","","802.11 Block Ack, Flags=........C"
"830345","166.942025","2.061893000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","434","","","802.11 Block Ack, Flags=........C"
"830763","167.012946","0.070921000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","435","","","802.11 Block Ack, Flags=........C"
"831166","167.081709","0.068763000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","436","","","802.11 Block Ack, Flags=........C"
"841635","169.122570","2.040861000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","437","","","802.11 Block Ack, Flags=........C"
"841812","169.147915","0.025345000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","438","","","802.11 Block Ack, Flags=........C"
"842984","169.344077","0.196162000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","439","","","802.11 Block Ack, Flags=........C"
"857100","171.646980","2.302903000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","443","","","802.11 Block Ack, Flags=........C"
"857747","171.786603","0.139623000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","444","","","802.11 Block Ack, Flags=........C"
"866170","173.684738","1.898135000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","445","","","802.11 Block Ack, Flags=........C"
"866235","173.699374","0.014636000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","446","","","802.11 Block Ack, Flags=........C"
"866476","173.744047","0.044673000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","447","","","802.11 Block Ack, Flags=........C"
"866477","173.744268","0.000221000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","448","","","802.11 Block Ack, Flags=........C"
"866763","173.782640","0.038372000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","449","","","802.11 Block Ack, Flags=........C"
"866764","173.782734","0.000094000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","450","","","802.11 Block Ack, Flags=........C"
"866940","173.803200","0.020466000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","451","","","802.11 Block Ack, Flags=........C"
"866942","173.803762","0.000562000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","452","","","802.11 Block Ack, Flags=........C"
"868920","174.112069","0.308307000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","454","","","802.11 Block Ack, Flags=........C"
"869422","174.206315","0.094246000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","457","","","802.11 Block Ack, Flags=........C"
"869423","174.206371","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","458","","","802.11 Block Ack, Flags=........C"
"869718","174.255768","0.049397000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","459","","","802.11 Block Ack, Flags=........C"
"869719","174.255862","0.000094000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","460","","","802.11 Block Ack, Flags=........C"
"869858","174.286889","0.031027000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","461","","","802.11 Block Ack, Flags=........C"
"869859","174.286983","0.000094000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","463","","","802.11 Block Ack, Flags=........C"
"870025","174.304019","0.017036000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","472","","","802.11 Block Ack, Flags=........C"
"870100","174.317982","0.013963000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","473","","","802.11 Block Ack, Flags=........C"
"870114","174.319421","0.001439000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","474","","","802.11 Block Ack, Flags=........C"
"870457","174.387180","0.067759000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","475","","","802.11 Block Ack, Flags=........C"
"893787","178.874592","4.487412000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","478","","","802.11 Block Ack, Flags=........C"
"894443","179.072211","0.197619000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","479","","","802.11 Block Ack, Flags=........C"
"894447","179.073742","0.001531000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","480","","","802.11 Block Ack, Flags=........C"
"894529","179.110792","0.037050000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","483","","","802.11 Block Ack, Flags=........C"
"894663","179.149172","0.038380000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","484","","","802.11 Block Ack, Flags=........C"
"907752","181.688193","2.539021000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","485","","","802.11 Block Ack, Flags=........C"
"910963","182.263458","0.575265000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","487","","","802.11 Block Ack, Flags=........C"
"911856","182.538318","0.274860000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","488","","","802.11 Block Ack, Flags=........C"
"911857","182.538378","0.000060000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","490","","","802.11 Block Ack, Flags=........C"
"911879","182.539974","0.001596000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","491","","","802.11 Block Ack, Flags=........C"
"913480","182.928210","0.388236000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","492","","","802.11 Block Ack, Flags=........C"
"913655","182.947673","0.019463000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","493","","","802.11 Block Ack, Flags=........C"
"913944","182.999316","0.051643000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","495","","","802.11 Block Ack, Flags=........C"
"915818","183.305767","0.306451000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","497","","","802.11 Block Ack, Flags=........C"
"915864","183.312539","0.006772000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","498","","","802.11 Block Ack, Flags=........C"
"916359","183.406075","0.093536000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","500","","","802.11 Block Ack, Flags=........C"
"916539","183.435494","0.029419000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","501","","","802.11 Block Ack, Flags=........C"
"916540","183.435551","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","502","","","802.11 Block Ack, Flags=........C"
"916934","183.531958","0.096407000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","504","","","802.11 Block Ack, Flags=........C"
"918993","183.888018","0.356060000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","506","","","802.11 Block Ack, Flags=........C"
"919963","184.041365","0.153347000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","508","","","802.11 Block Ack, Flags=........C"
"921581","184.287477","0.246112000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","510","","","802.11 Block Ack, Flags=........C"
"922698","184.463523","0.176046000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","512","","","802.11 Block Ack, Flags=........C"
"923065","184.528162","0.064639000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","513","","","802.11 Block Ack, Flags=........C"
"923267","184.558592","0.030430000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","515","","","802.11 Block Ack, Flags=........C"
"923430","184.627447","0.068855000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","516","","","802.11 Block Ack, Flags=........C"
"931128","186.176407","1.548960000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","517","","","802.11 Block Ack, Flags=........C"
"933765","186.702460","0.526053000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","518","","","802.11 Block Ack, Flags=........C"
